ifile	run	class	subcxi	event	indby	phoen	bmdv	bmbw	aclen	npeak	ltype	cent	a	b	c	alpha	beta	gamma	prorad	detdx	detdy	reslim	nref	nsref	niref	o1	o2	o3	o4	o5	o6	o7	o8	o9	sfile	istart	iend	cstart	cend	pstart	pend	rstart	rend	multi	multiid	/cheetah/frameNumber	/LCLS/machineTime
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	811	none	9479.586375	0.00e+00	1.00e-08	0.120982	201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	105784210	105794029	-1	-1	105784674	105793990	-1	-1	0	0	20878	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	809	mosflm-comb-latt-nocell-retry-multi-refine	9472.225656	0.00e+00	1.00e-08	0.120982	104	orthorhombic	P	13.06519	22.70073	30.83327	89.97388	90.19330	90.71646	0.00591	0.001	-0.014	1.94	6831	0	33	-0.0380804	+0.0616250	+0.0247282	+0.0191053	+0.0248968	-0.0309188	-0.0243089	-0.0067008	-0.0203975	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	105794029	106335168	105799402	106335146	105794531	105799385	105799951	106335111	1	1	20875	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	810	none	9476.829936	0.00e+00	1.00e-08	0.120982	331	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	106335168	106350967	-1	-1	106335632	106350928	-1	-1	0	0	20877	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	805	mosflm-comb-latt-nocell-retry-multi-refine	9467.716235	0.00e+00	1.00e-08	0.120982	261	orthorhombic	P	13.05741	22.64063	30.96120	89.87815	90.42027	90.25472	0.00631	-0.002	-0.008	2.02	6588	0	74	-0.0236976	+0.0412623	+0.0600127	+0.0335768	+0.0281016	-0.0058131	-0.0185179	+0.0180081	-0.0193920	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	106350967	108493436	106363562	106880596	106351469	106363545	106364112	106880561	2	1	20872	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	805	mosflm-comb-latt-nocell-retry-multi-refine	9467.716235	0.00e+00	1.00e-08	0.120982	261	orthorhombic	P	13.01923	22.72594	30.74927	89.86228	89.90527	90.01151	0.01842	-0.002	0.011	1.75	20581	0	140	+0.0230476	+0.0712561	-0.0170613	-0.0366861	+0.0162096	+0.0181002	+0.0151202	+0.0019299	+0.0287278	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	106350967	108493436	106880596	108493414	106351469	106363545	106881147	108493379	2	2	20872	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	813	none	9462.455178	0.00e+00	1.00e-08	0.120982	95	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	108493436	108498378	-1	-1	108493899	108498339	-1	-1	0	0	20884	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	814	none	9483.662973	0.00e+00	1.00e-08	0.120982	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	108498378	108508243	-1	-1	108498842	108508204	-1	-1	0	0	20885	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	815	mosflm-comb-latt-nocell-retry-multi-refine	9481.724644	0.00e+00	1.00e-08	0.120982	125	orthorhombic	P	13.10274	22.68402	30.79988	90.09996	90.70761	90.45892	0.00446	0.010	-0.007	1.37	5230	0	22	-0.0720373	+0.0144969	-0.0206509	-0.0127064	-0.0392929	+0.0154318	-0.0060657	+0.0132841	+0.0290009	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	108508243	108924918	108514582	108924896	108508745	108514565	108515131	108924861	1	1	20887	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	812	mosflm-comb-latt-nocell-retry-multi-refine	9474.845822	0.00e+00	1.00e-08	0.120982	147	orthorhombic	P	13.15008	22.66839	30.38547	90.03324	89.98494	90.27096	0.00814	0.004	-0.029	1.85	9297	0	47	-0.0298471	+0.0524917	-0.0462251	-0.0404218	-0.0159049	+0.0076957	-0.0032637	+0.0205709	+0.0254811	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	108924918	109661210	108932269	109661188	108925420	108932252	108932818	109661153	1	1	20880	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	808	mosflm-comb-latt-nocell-retry-multi-refine	9475.339662	0.00e+00	1.00e-08	0.120982	284	orthorhombic	P	13.24417	22.77383	30.44833	90.51587	91.00068	89.35396	0.01329	-0.018	-0.002	1.75	14636	0	114	+0.0561575	-0.0316682	+0.0393307	-0.0257304	-0.0347096	+0.0078535	+0.0113100	-0.0148643	-0.0270219	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	109661210	113057366	109674863	110822060	109661712	109674846	109675415	110822025	2	1	20870	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	808	mosflm-comb-latt-nocell-retry-multi-refine	9475.339662	0.00e+00	1.00e-08	0.120982	284	orthorhombic	P	12.99153	22.62411	30.80683	90.51691	90.38821	89.83146	0.02745	0.001	0.020	2.15	28525	0	297	-0.0284632	-0.0522629	-0.0488225	+0.0066009	+0.0279684	-0.0335868	+0.0297356	-0.0121588	-0.0046655	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	109661210	113057366	110822060	113057344	109661712	109674846	110822610	113057309	2	2	20870	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	818	none	9476.905621	0.00e+00	1.00e-08	0.120982	75	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	113057366	113061388	-1	-1	113057829	113061349	-1	-1	0	0	20891	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	816	mosflm-comb-latt-nocell-retry-multi-refine	9470.331712	0.00e+00	1.00e-08	0.120982	149	orthorhombic	P	13.08635	22.56305	30.84598	90.53616	90.71484	90.13368	0.00625	0.023	-0.012	2.06	7120	0	43	-0.0424423	-0.0311305	-0.0554060	+0.0236172	+0.0218235	-0.0305029	+0.0205985	-0.0249305	-0.0023304	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	113061388	113627210	113068831	113627188	113061890	113068814	113069380	113627153	1	1	20888	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	817	mosflm-comb-latt-nocell-retry-multi-refine	9472.109289	0.00e+00	1.00e-08	0.120982	216	orthorhombic	P	13.05571	22.69016	30.80700	90.30352	90.56897	89.78986	0.01212	-0.011	-0.031	2.07	13954	0	91	+0.0628231	+0.0302044	-0.0317548	-0.0210445	+0.0384393	-0.0046872	+0.0105576	+0.0095339	+0.0291794	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	113627210	114731474	113637735	114731452	113627712	113637718	113638286	114731417	1	1	20890	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	819	mosflm-comb-latt-nocell-retry-multi-refine	9478.768394	0.00e+00	1.00e-08	0.120982	111	orthorhombic	P	13.04517	22.63334	30.92580	90.51766	89.96133	90.11184	0.00378	0.009	-0.014	1.46	4374	0	25	+0.0353259	+0.0679706	-0.0028910	-0.0370357	+0.0199218	+0.0135554	+0.0090911	-0.0034370	+0.0308417	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	114731474	115080521	114737169	115080499	114731976	114737152	114737718	115080464	1	1	20892	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	821	none	9466.343502	0.00e+00	1.00e-08	0.120982	257	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	115080521	115092916	-1	-1	115080985	115092877	-1	-1	0	0	20893	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	823	none	9476.493657	0.00e+00	1.00e-08	0.120982	278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	115092916	115106277	-1	-1	115093380	115106238	-1	-1	0	0	20895	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	822	dirax-comb-nolatt-nocell-retry-multi-refine	9476.053764	0.00e+00	1.00e-08	0.120982	139	orthorhombic	P	13.04143	22.76939	30.77926	89.01534	90.27835	90.61867	0.00668	-0.002	0.002	1.46	7702	0	36	-0.0500207	-0.0472254	-0.0338841	+0.0263087	-0.0342841	+0.0078799	-0.0152318	-0.0044579	+0.0283552	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	115106277	115717241	115113261	115717219	115106780	115113244	115113810	115717184	1	1	20896	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	820	mosflm-comb-latt-nocell-retry-multi-refine	9469.958305	0.00e+00	1.00e-08	0.120982	59	orthorhombic	P	12.96757	22.57326	31.07446	90.70068	90.37681	90.37688	0.00465	-0.005	0.014	1.03	5330	0	28	+0.0600534	+0.0084116	+0.0476461	-0.0212493	-0.0230240	+0.0313249	+0.0127904	-0.0274359	-0.0109306	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	115717241	116138708	115720543	116138686	115717742	115720526	115721092	116138651	1	1	20894	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	826	none	9471.005338	0.00e+00	1.00e-08	0.120982	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	116138708	116139924	-1	-1	116139171	116139885	-1	-1	0	0	20902	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	825	mosflm-comb-latt-nocell-retry-multi-refine	9479.016437	0.00e+00	1.00e-08	0.120982	364	orthorhombic	P	12.97057	22.64557	30.82403	90.36330	89.66278	89.91095	0.00614	-0.032	-0.010	2.40	7039	0	52	-0.0310627	+0.0450979	+0.0542729	-0.0186438	+0.0248282	-0.0314014	-0.0263439	-0.0189322	+0.0003822	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	116139924	116709365	116157257	116709343	116140426	116157240	116157807	116709308	1	1	20901	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	831	none	9466.723928	0.00e+00	1.00e-08	0.120982	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	116709365	116713065	-1	-1	116709828	116713026	-1	-1	0	0	20907	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	827	none	9469.679880	0.00e+00	1.00e-08	0.120982	208	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	116713065	116723206	-1	-1	116713529	116723167	-1	-1	0	0	20903	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	828	mosflm-comb-latt-nocell-retry-multi-refine	9478.145227	0.00e+00	1.00e-08	0.120982	223	orthorhombic	P	12.99148	22.70908	30.83411	89.67252	90.34522	90.55362	0.00766	0.004	0.006	2.27	8898	0	28	-0.0505677	+0.0312285	+0.0489221	-0.0214583	+0.0188285	-0.0335317	-0.0188692	-0.0262662	-0.0024327	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	116723206	117431693	116734053	117431671	116723708	116734036	116734601	117431636	1	1	20904	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	830	none	9482.283874	0.00e+00	1.00e-08	0.120982	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	117431693	117433461	-1	-1	117432156	117433422	-1	-1	0	0	20906	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	829	mosflm-comb-latt-nocell-retry-multi-refine	9474.655069	0.00e+00	1.00e-08	0.120982	83	orthorhombic	P	12.90318	22.82920	30.62687	90.96988	90.85730	89.42896	0.00608	0.008	-0.005	1.21	7006	0	15	-0.0026631	+0.0774276	+0.0024665	+0.0411843	+0.0005146	+0.0149355	+0.0116097	+0.0018537	-0.0304698	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	117433461	117987302	117437868	117987280	117433962	117437851	117438417	117987245	1	1	20905	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	824	mosflm-comb-latt-nocell-retry-multi-refine	9477.744054	0.00e+00	1.00e-08	0.120982	260	orthorhombic	P	12.98637	22.59478	31.13448	90.82262	90.07155	90.86996	0.01609	-0.058	0.069	1.43	17474	0	111	-0.0521812	+0.0259758	-0.0503323	+0.0240257	+0.0364958	-0.0071029	+0.0157928	-0.0144927	-0.0239244	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	117987302	121137147	117999851	119369384	117987804	117999834	118000402	119369349	2	1	20898	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	824	mosflm-comb-latt-nocell-retry-multi-refine	9477.744054	0.00e+00	1.00e-08	0.120982	260	orthorhombic	P	12.95625	22.66422	30.83979	89.97981	90.10270	90.03826	0.02059	0.007	-0.003	2.25	22558	0	185	-0.0363969	+0.0324651	-0.0598205	-0.0224942	+0.0259300	+0.0277207	+0.0233167	+0.0224368	-0.0020851	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	117987302	121137147	119369384	121137125	117987804	117999834	119369935	121137090	2	2	20898	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	832	none	9477.310776	0.00e+00	1.00e-08	0.120982	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	121137147	121138501	-1	-1	121137610	121138462	-1	-1	0	0	20909	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	836	none	9470.727931	0.00e+00	1.00e-08	0.120982	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	121138501	121145744	-1	-1	121138965	121145705	-1	-1	0	0	20912	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	833	mosflm-comb-latt-nocell-retry-multi-refine	9474.462883	0.00e+00	1.00e-08	0.120982	124	orthorhombic	P	12.89759	22.66106	31.02426	90.02341	90.27822	90.31779	0.00639	-0.000	-0.013	1.38	6640	0	50	-0.0252155	+0.0349858	+0.0644360	+0.0391656	+0.0197322	+0.0049075	-0.0103996	+0.0250166	-0.0174641	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	121145744	121673038	121152037	121673016	121146246	121152020	121152587	121672981	1	1	20910	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	834	mosflm-comb-latt-nocell-retry-multi-refine	9479.786293	0.00e+00	1.00e-08	0.120982	237	orthorhombic	P	12.99868	22.64808	30.87061	90.31306	90.31655	90.11771	0.00893	0.005	-0.012	2.26	10367	0	50	-0.0354420	-0.0389208	-0.0561036	+0.0245410	+0.0209339	-0.0301519	+0.0224067	-0.0233270	+0.0017819	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	121673038	122497338	121684529	122497316	121673540	121684512	121685079	122497281	1	1	20908	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	835	mosflm-comb-latt-nocell-retry-multi-refine	9476.665055	0.00e+00	1.00e-08	0.120982	110	orthorhombic	P	12.94844	22.64340	31.05689	90.03955	90.98412	90.62992	0.00680	-0.008	-0.004	1.41	8002	0	20	-0.0742722	+0.0193346	+0.0087563	-0.0089022	-0.0398635	+0.0168005	+0.0058243	+0.0111603	+0.0296413	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	122497338	123130442	122502987	123130420	122497840	122502970	122503537	123130385	1	1	20911	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	837	none	9472.392217	0.00e+00	1.00e-08	0.120982	212	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	123130442	123140767	-1	-1	123130906	123140728	-1	-1	0	0	20913	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	838	none	9473.533621	0.00e+00	1.00e-08	0.120982	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	123140767	123142443	-1	-1	123141230	123142404	-1	-1	0	0	20914	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	840	mosflm-comb-latt-nocell-retry-multi-refine	9476.746415	0.00e+00	1.00e-08	0.120982	191	orthorhombic	P	12.94954	22.65909	30.88881	90.05126	90.09972	90.26582	0.00454	0.005	0.000	2.25	4878	0	27	-0.0356595	-0.0320684	+0.0605271	-0.0176719	+0.0390437	+0.0105360	-0.0256958	-0.0065895	-0.0185579	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	123142443	123534710	123151818	123534688	123142945	123151801	123152366	123534653	1	1	20916	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	839	mosflm-comb-latt-nocell-retry-multi-refine	9470.512659	0.00e+00	1.00e-08	0.120982	178	orthorhombic	P	13.00298	22.65861	30.75841	90.08179	89.98184	90.18652	0.00626	0.007	-0.007	2.15	6924	0	32	-0.0381834	+0.0369332	-0.0556100	-0.0305060	-0.0318900	-0.0004320	-0.0171668	+0.0160533	+0.0224630	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	123534710	124086560	123543487	124086538	123535212	123543470	123544036	124086503	1	1	20915	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	842	mosflm-comb-latt-nocell-retry-multi-refine	9471.960814	0.00e+00	1.00e-08	0.120982	166	orthorhombic	P	12.95176	22.63591	30.91818	90.04505	89.98298	90.20984	0.00539	0.003	-0.015	2.08	6212	0	37	+0.0000377	-0.0584997	-0.0503902	+0.0372495	+0.0153924	-0.0180896	+0.0174105	-0.0177756	+0.0206639	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	124086560	124582086	124094785	124582064	124087062	124094768	124095334	124582029	1	1	20919	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	843	mosflm-comb-latt-nocell-retry-multi-refine	9469.422955	0.00e+00	1.00e-08	0.120982	308	orthorhombic	P	12.90572	22.74031	30.88645	89.71168	89.95215	90.08097	0.01344	0.021	-0.013	2.26	14898	0	115	-0.0448202	+0.0102885	+0.0623637	+0.0218564	-0.0318363	+0.0210376	+0.0208564	+0.0220251	+0.0113218	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	124582086	125764686	124596843	125764664	124582588	124596826	124597394	125764629	1	1	20920	1506768171	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	844	mosflm-comb-latt-nocell-retry-multi-refine	9470.181756	0.00e+00	1.00e-08	0.120982	191	orthorhombic	P	12.95297	22.67242	30.82696	90.01775	90.09148	90.01170	0.00483	0.004	-0.005	2.52	5546	0	18	+0.0267518	-0.0500207	-0.0523689	-0.0246672	+0.0193041	-0.0310526	+0.0244404	+0.0201910	-0.0068770	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	125764686	126209203	125774061	126209181	125765188	125774044	125774610	126209146	1	1	20921	1506768171	
